picid,title,author,date,lat,lon,scenicness,thumbnail
1003537,Something missing?,E Gammie,2008-10-12,52.389333,-1.543121,3.49,http://s1.geograph.org.uk/geophotos/01/00/35/1003537_8b1a7297_120x120.jpg
1474103,"Butterflies, Canley Ford meadow",E Gammie,2009-08-02,52.389326,-1.541211,3.82,http://s3.geograph.org.uk/geophotos/01/47/41/1474103_71e149f2_120x120.jpg
2826765,Crocuses on Allesley Hall Drive,E Gammie,2012-03-01,52.418068,-1.558116,3.97,http://s1.geograph.org.uk/geophotos/02/82/67/2826765_f95bf98c_120x120.jpg
2826768,Allesley Hall Drive,E Gammie,2012-03-01,52.418705,-1.560021,3.60,http://s0.geograph.org.uk/geophotos/02/82/67/2826768_0db43455_120x120.jpg
2826769,"Crocuses, Allesley Hall Drive",E Gammie,2012-03-01,52.418615,-1.560022,3.73,http://s1.geograph.org.uk/geophotos/02/82/67/2826769_77f8a5e5_120x120.jpg
2826775,"Pitch and putt course, Allesley Park",E Gammie,2012-03-01,52.418509,-1.555612,4.06,http://s3.geograph.org.uk/geophotos/02/82/67/2826775_17f2375e_120x120.jpg
2826782,"Misty pitch and putt, Allesley Park",E Gammie,2012-03-01,52.41915,-1.55884,4.10,http://s2.geograph.org.uk/geophotos/02/82/67/2826782_03931dfc_120x120.jpg
2826791,Allesley Park,E Gammie,2012-03-01,52.420321,-1.559564,3.26,http://s3.geograph.org.uk/geophotos/02/82/67/2826791_ef73c7f0_120x120.jpg
2826795,"Ridge and furrow markings, Allesley Park",E Gammie,2012-03-01,52.421414,-1.563376,3.67,http://s3.geograph.org.uk/geophotos/02/82/67/2826795_be02d174_120x120.jpg
2826810,"Mist and dew, Allesley Park",E Gammie,2012-03-01,52.420596,-1.560884,3.41,http://s2.geograph.org.uk/geophotos/02/82/68/2826810_e58b692e_120x120.jpg
2826821,Misty March morning,E Gammie,2012-03-01,52.411873,-1.560089,2.81,http://s1.geograph.org.uk/geophotos/02/82/68/2826821_ae5b9dda_120x120.jpg
2826823,Misty March morning,E Gammie,2012-03-01,52.410971,-1.55951,3.35,http://s3.geograph.org.uk/geophotos/02/82/68/2826823_e04ec17e_120x120.jpg
2832060,Cook Street Gate,Jo Turner,1976-08-24,52.412011,-1.508382,3.28,http://s0.geograph.org.uk/geophotos/02/83/20/2832060_cc8a1f67_120x120.jpg
2833371,Peregrine Drive,Nigel Mykura,2012-03-04,52.420197,-1.574563,1.31,http://s3.geograph.org.uk/geophotos/02/83/33/2833371_b62e9715_120x120.jpg
2833382,Coundon Wedge Drive,Nigel Mykura,2012-03-04,52.428112,-1.551397,1.82,http://s2.geograph.org.uk/geophotos/02/83/33/2833382_cd1b3801_120x120.jpg
1157575,"Cook Street Gate, Lady Herbert's garden",E Gammie,2009-01-27,52.411939,-1.508486,2.39,http://s3.geograph.org.uk/geophotos/01/15/75/1157575_419d91e6_120x120.jpg
2833929,Paddocks in the Coundon Wedge.,Nigel Mykura,2012-03-04,52.430632,-1.55196,2.89,http://s1.geograph.org.uk/geophotos/02/83/39/2833929_091a4c1d_120x120.jpg
2833950,Brownshill Green Allotments and Nature Reserve.,Nigel Mykura,2012-03-04,52.437787,-1.542326,2.38,http://s2.geograph.org.uk/geophotos/02/83/39/2833950_3aba458e_120x120.jpg
2833969,Coventry garden Centre.,Nigel Mykura,2012-03-04,52.439242,-1.546724,1.61,http://s1.geograph.org.uk/geophotos/02/83/39/2833969_5399d167_120x120.jpg
2833974,Junction of Long Lane and Brownshill Green Rd ,Nigel Mykura,2012-03-04,52.439426,-1.547752,1.32,http://s2.geograph.org.uk/geophotos/02/83/39/2833974_4aec6e0a_120x120.jpg
2833992,Brownshill Green Rd,Nigel Mykura,2012-03-04,52.432096,-1.535472,1.94,http://s0.geograph.org.uk/geophotos/02/83/39/2833992_b1cefaa6_120x120.jpg
2834067,Shorncliffe Rd,Nigel Mykura,2012-03-04,52.42342,-1.546739,1.76,http://s3.geograph.org.uk/geophotos/02/83/40/2834067_6130a902_120x120.jpg
2834052,Haynestone Rd,Nigel Mykura,2012-03-04,52.424741,-1.539814,1.44,http://s0.geograph.org.uk/geophotos/02/83/40/2834052_1f18c2b4_120x120.jpg
2837056,"Bridge No. 1, Coventry Canal",E Gammie,1990-00-00,52.414017,-1.510962,3.18,http://s0.geograph.org.uk/geophotos/02/83/70/2837056_a2af5c03_120x120.jpg
2838121,London Road nears Tollbar End,Colin Pyle,2012-02-27,52.376049,-1.462612,0.85,http://s1.geograph.org.uk/geophotos/02/83/81/2838121_65e1e44c_120x120.jpg
2838122,Stonebridge Highway,Colin Pyle,2012-02-27,52.378009,-1.478747,1.12,http://s2.geograph.org.uk/geophotos/02/83/81/2838122_7777c05b_120x120.jpg
2838123,Stonebridge Highway looking west,Colin Pyle,2012-02-27,52.378036,-1.505924,1.14,http://s3.geograph.org.uk/geophotos/02/83/81/2838123_d5581448_120x120.jpg
2838128,Fletchamstead Highway,Colin Pyle,2012-02-27,52.39242,-1.551171,1.19,http://s0.geograph.org.uk/geophotos/02/83/81/2838128_9c75c7e9_120x120.jpg
2838129,A45 at Wing Wah Restaurant,Colin Pyle,2012-02-27,52.406746,-1.559405,1.24,http://s1.geograph.org.uk/geophotos/02/83/81/2838129_387d510c_120x120.jpg
2838130,Dunchurch highway,Colin Pyle,2012-02-27,52.42,-1.56986,1.15,http://s2.geograph.org.uk/geophotos/02/83/81/2838130_9baef0be_120x120.jpg
2838131,Birmingham Road,Colin Pyle,2012-02-27,52.427395,-1.576406,1.05,http://s3.geograph.org.uk/geophotos/02/83/81/2838131_cc244645_120x120.jpg
2838132,Birmingham Road,Colin Pyle,2012-02-27,52.432408,-1.596067,1.30,http://s0.geograph.org.uk/geophotos/02/83/81/2838132_2f779c27_120x120.jpg
2838124,A45/A429 junction,Colin Pyle,2012-02-27,52.386244,-1.534925,1.18,http://s0.geograph.org.uk/geophotos/02/83/81/2838124_e568fbcc_120x120.jpg
2838127,Fletchamstead Highway,Colin Pyle,2012-02-27,52.388699,-1.541805,1.25,http://s3.geograph.org.uk/geophotos/02/83/81/2838127_8b30483c_120x120.jpg
2839657,Saint Bartholomew's Church noticeboard,Anthony Vosper,2012-02-17,52.403212,-1.445966,1.79,http://s1.geograph.org.uk/geophotos/02/83/96/2839657_a64e52a0_120x120.jpg
1842596,Remains of  Stivichall animal pound,E Gammie,2010-05-05,52.387553,-1.524919,3.53,http://s0.geograph.org.uk/geophotos/01/84/25/1842596_fddfbe6d_120x120.jpg
1842607,Remains of Stivichall animal pound,E Gammie,2010-05-05,52.387553,-1.524919,3.55,http://s3.geograph.org.uk/geophotos/01/84/26/1842607_2d5b08d7_120x120.jpg
2847134,Allesley Park,E Gammie,2012-03-12,52.421434,-1.56867,3.11,http://s2.geograph.org.uk/geophotos/02/84/71/2847134_232d853d_120x120.jpg
2847142,A tree among saplings,E Gammie,2012-03-12,52.421163,-1.568378,3.44,http://s2.geograph.org.uk/geophotos/02/84/71/2847142_beff49a5_120x120.jpg
2847146,"Scarred oak, Allesley Park",E Gammie,2012-03-12,52.420331,-1.56221,4.81,http://s2.geograph.org.uk/geophotos/02/84/71/2847146_7d8a3045_120x120.jpg
2854897,Avenue of cedars,E Gammie,2012-03-18,52.394996,-1.520137,4.10,http://s1.geograph.org.uk/geophotos/02/85/48/2854897_aea46fca_120x120.jpg
2854935,"Bowling greens, Memorial Park",E Gammie,2012-03-18,52.394725,-1.519846,3.80,http://s3.geograph.org.uk/geophotos/02/85/49/2854935_c9d30b42_120x120.jpg
2855016,Memorial Park sports pavilion,E Gammie,2012-03-18,52.391327,-1.524438,3.70,http://s0.geograph.org.uk/geophotos/02/85/50/2855016_ed0710bb_120x120.jpg
2855029,"Former shelter, Memorial Park",E Gammie,2012-03-18,52.392756,-1.522071,2.50,http://s1.geograph.org.uk/geophotos/02/85/50/2855029_6dd9aee0_120x120.jpg
2855041,"Old sandstone, Memorial Park",E Gammie,2012-03-18,52.392752,-1.521043,3.36,http://s1.geograph.org.uk/geophotos/02/85/50/2855041_18cf8647_120x120.jpg
2855110,"The pavilion, Memorial Park",E Gammie,2012-03-18,52.394462,-1.521465,1.80,http://s2.geograph.org.uk/geophotos/02/85/51/2855110_a9e01f8c_120x120.jpg
2854997,"Memorial to Arthur Hutt, VC",E Gammie,2012-03-18,52.394447,-1.517938,3.28,http://s1.geograph.org.uk/geophotos/02/85/49/2854997_c184c81c_120x120.jpg
2855057,"Scattered stones, Memorial Park",E Gammie,2012-03-18,52.392573,-1.521339,3.31,http://s1.geograph.org.uk/geophotos/02/85/50/2855057_1a9e6296_120x120.jpg
2855092,"Carved poppies, Memorial Park",E Gammie,2012-03-18,52.394553,-1.521758,2.72,http://s0.geograph.org.uk/geophotos/02/85/50/2855092_0ee18c2a_120x120.jpg
2857980,Wildcroft Road,E Gammie,2012-03-20,52.408978,-1.555266,2.29,http://s0.geograph.org.uk/geophotos/02/85/79/2857980_da302749_120x120.jpg
814031,Coventry station 1979,Peter Whatley,1979-05-00,52.400633,-1.513756,1.13,http://s3.geograph.org.uk/photos/81/40/814031_f792fe68_120x120.jpg
1636478,Power Lines Cross The M6 Motorway,Peter Whatley,2009-12-28,52.453049,-1.472565,1.33,http://s2.geograph.org.uk/geophotos/01/63/64/1636478_e03d8887_120x120.jpg
1636487,M6 Motorway Near Alderman's Green,Peter Whatley,2009-12-28,52.450049,-1.465096,1.09,http://s3.geograph.org.uk/geophotos/01/63/64/1636487_e77010e0_120x120.jpg
1636493,M6 Motorway - Road Overbridge Near Sowe Common,Peter Whatley,2009-12-28,52.443781,-1.450901,0.90,http://s1.geograph.org.uk/geophotos/01/63/64/1636493_6626eb2a_120x120.jpg
1636497,M6 Motorway - Footbridge Near Sowe Common,Peter Whatley,2009-12-28,52.442055,-1.447098,1.28,http://s1.geograph.org.uk/geophotos/01/63/64/1636497_efed1e8a_120x120.jpg
1636509,"M6 Motorway - Approaching Junction 2, Southbound",Peter Whatley,2009-12-28,52.440506,-1.442704,1.01,http://s1.geograph.org.uk/geophotos/01/63/65/1636509_245a17f7_120x120.jpg
2877715,Fair on Hearsall Common,E Gammie,2012-04-01,52.402092,-1.541225,1.11,http://s3.geograph.org.uk/geophotos/02/87/77/2877715_8f1068d5_120x120.jpg
2886925,Buses in Coventry City Centre (1),David Hillas,1969-06-07,52.408352,-1.510584,0.94,http://s1.geograph.org.uk/geophotos/02/88/69/2886925_6ab05894_120x120.jpg
2886944,Buses in Coventry City Centre (2),David Hillas,1969-06-07,52.408079,-1.509705,1.13,http://s0.geograph.org.uk/geophotos/02/88/69/2886944_2e46a271_120x120.jpg
2898151,Coventry-Hales Street,Ian Rob,2012-04-14,52.410511,-1.511001,1.21,http://s3.geograph.org.uk/geophotos/02/89/81/2898151_3da3ec32_120x120.jpg
2898184,Coventry-Chauntry Place,Ian Rob,2012-04-14,52.411131,-1.508642,2.02,http://s0.geograph.org.uk/geophotos/02/89/81/2898184_1ed944ab_120x120.jpg
2931756,"Paul Stacey House, Bath Street, Coventry",Stephen Richards,2011-08-22,52.413979,-1.5017,0.94,http://s0.geograph.org.uk/geophotos/02/93/17/2931756_9ccad324_120x120.jpg
2901446,"View north from Ryton Bridge, A45",Peter Whatley,2012-04-03,52.377135,-1.464214,1.20,http://s2.geograph.org.uk/geophotos/02/90/14/2901446_f9029816_120x120.jpg
2901450,A45 approaching Tollbar End junction,Peter Whatley,2012-04-03,52.377405,-1.464358,0.93,http://s2.geograph.org.uk/geophotos/02/90/14/2901450_b0e68413_120x120.jpg
2901453,"A45 lane markings and signage, Tollbar End junction",Peter Whatley,2012-04-03,52.377768,-1.465088,0.90,http://s1.geograph.org.uk/geophotos/02/90/14/2901453_ce2faa61_120x120.jpg
2901455,A45 at Stonebridge Trading Estate,Peter Whatley,2012-04-03,52.377218,-1.48287,1.29,http://s3.geograph.org.uk/geophotos/02/90/14/2901455_fd6da118_120x120.jpg
2901466,A45 approaching Stivichall Junction (A46),Peter Whatley,2012-04-03,52.377644,-1.498436,1.02,http://s2.geograph.org.uk/geophotos/02/90/14/2901466_63914213_120x120.jpg
2901819,Former Alderman Harris  school,E Gammie,2012-04-16,52.392788,-1.577619,3.53,http://s3.geograph.org.uk/geophotos/02/90/18/2901819_411a6d2f_120x120.jpg
2901842,"Factory unit, Torrington Avenue",E Gammie,2012-04-16,52.398693,-1.569773,1.34,http://s2.geograph.org.uk/geophotos/02/90/18/2901842_22ed8537_120x120.jpg
2735072,"Oak tree, Allesley Park",E Gammie,2011-12-18,52.418916,-1.556387,4.97,http://s0.geograph.org.uk/geophotos/02/73/50/2735072_02a18c78_120x120.jpg
2917911,The Ruins of Coventry Cathedral 1998,Roy Hughes,1998-12-16,52.408343,-1.508526,3.63,http://s3.geograph.org.uk/geophotos/02/91/79/2917911_f6988413_120x120.jpg
2917720,Holy Trinity and Primark,E Gammie,2012-04-25,52.40862,-1.51014,2.16,http://s0.geograph.org.uk/geophotos/02/91/77/2917720_89bd7edc_120x120.jpg
2917704,Precincts and Mercia House,E Gammie,2012-04-25,52.40819,-1.514996,0.88,http://s0.geograph.org.uk/geophotos/02/91/77/2917704_5975350a_120x120.jpg
2917674,The back of High Street,E Gammie,2012-04-25,52.407452,-1.5103,1.10,http://s2.geograph.org.uk/geophotos/02/91/76/2917674_140bc8b8_120x120.jpg
2917658,Greyfriars spire,E Gammie,2012-04-25,52.405749,-1.511641,0.88,http://s2.geograph.org.uk/geophotos/02/91/76/2917658_015d300d_120x120.jpg
2917634,Council buildings,E Gammie,2012-04-25,52.405733,-1.507673,1.24,http://s2.geograph.org.uk/geophotos/02/91/76/2917634_12ae5068_120x120.jpg
2917615,Jordan Well,E Gammie,2012-04-25,52.406624,-1.505899,1.14,http://s3.geograph.org.uk/geophotos/02/91/76/2917615_7a186825_120x120.jpg
2917558,Coventry University campus,E Gammie,2012-04-25,52.408061,-1.505442,1.41,http://s2.geograph.org.uk/geophotos/02/91/75/2917558_657730aa_120x120.jpg
2917579,Jordan Well,E Gammie,1975-06-11,52.406714,-1.505751,1.04,http://s3.geograph.org.uk/geophotos/02/91/75/2917579_2a622b6f_120x120.jpg
2917503,Cathedral and tower block,E Gammie,2012-04-25,52.408963,-1.506167,1.04,http://s3.geograph.org.uk/geophotos/02/91/75/2917503_bb00ad27_120x120.jpg
2917541,Lanchester Polytechnic campus,E Gammie,1975-06-11,52.408064,-1.506177,1.61,http://s1.geograph.org.uk/geophotos/02/91/75/2917541_0ce5796b_120x120.jpg
2917479,Ringway Swanswell,E Gammie,2012-04-25,52.410942,-1.506586,1.26,http://s3.geograph.org.uk/geophotos/02/91/74/2917479_f7aa6b0b_120x120.jpg
2917454,Towards Bishop Street,E Gammie,2012-04-25,52.41177,-1.511134,1.53,http://s2.geograph.org.uk/geophotos/02/91/74/2917454_758ab875_120x120.jpg
2913894,The blue bridge overflies Lady Herbert's Garden,Robin Stott,2011-10-22,52.41086,-1.508498,1.51,http://s2.geograph.org.uk/geophotos/02/91/38/2913894_e473f248_120x120.jpg
2913634,"Chapel of Unity, Coventry Cathedral",Robin Stott,2011-10-22,52.40834,-1.507644,1.86,http://s2.geograph.org.uk/geophotos/02/91/36/2913634_0c3fce0e_120x120.jpg
2913651,The Whittle Arch from below,Robin Stott,2011-10-22,52.410141,-1.508359,3.17,http://s3.geograph.org.uk/geophotos/02/91/36/2913651_3ceb2bf0_120x120.jpg
2913649,Courtyard in the Priory Gardens,Robin Stott,2011-10-22,52.409242,-1.508516,2.77,http://s1.geograph.org.uk/geophotos/02/91/36/2913649_c4c4246c_120x120.jpg
2913641,The fountain and the Lower Precinct,Robin Stott,2011-10-22,52.408094,-1.513527,1.17,http://s1.geograph.org.uk/geophotos/02/91/36/2913641_95d74f93_120x120.jpg
3795918,Manor Farm near Keresley,Ian S,2013-12-26,52.448993,-1.534411,2.35,http://s2.geograph.org.uk/geophotos/03/79/59/3795918_158dfb8c_120x120.jpg
2921250,Ducks in St Michael's churchyard,E Gammie,2012-04-25,52.408072,-1.508235,2.04,http://s2.geograph.org.uk/geophotos/02/92/12/2921250_dc20b68c_120x120.jpg
2921480,Queensland Avenue,Anthony Vosper,2012-04-28,52.405487,-1.535898,1.78,http://s0.geograph.org.uk/geophotos/02/92/14/2921480_a344c5e6_120x120.jpg
2921498,"Hearsall, electricity sub station, Abercorn Road",Anthony Vosper,2012-04-28,52.405858,-1.538687,1.40,http://s2.geograph.org.uk/geophotos/02/92/14/2921498_fe6dd275_120x120.jpg
2921506,"Corner Shop, Abercorn Road",Anthony Vosper,2012-04-28,52.406213,-1.537508,1.54,http://s2.geograph.org.uk/geophotos/02/92/15/2921506_a15443f0_120x120.jpg
2921521,"Derelict site, Mount Street",Anthony Vosper,2012-04-28,52.40809,-1.534695,1.37,http://s1.geograph.org.uk/geophotos/02/92/15/2921521_5b0ad6fa_120x120.jpg
2921548,"Lady Godiva, Broadgate",Anthony Vosper,2012-04-28,52.407992,-1.510441,0.99,http://s0.geograph.org.uk/geophotos/02/92/15/2921548_cb97a435_120x120.jpg
2921559,1960's Infill,Anthony Vosper,2012-04-28,52.418311,-1.550762,1.29,http://s3.geograph.org.uk/geophotos/02/92/15/2921559_dfd35474_120x120.jpg
2922620,"Coventry Market clock, Shelton Square",Anthony Vosper,2012-04-28,52.406477,-1.513691,1.06,http://s0.geograph.org.uk/geophotos/02/92/26/2922620_49ffc801_120x120.jpg
2923080,Cuckoo Lane,Anthony Vosper,2012-04-28,52.407894,-1.508678,2.20,http://s0.geograph.org.uk/geophotos/02/92/30/2923080_362e624c_120x120.jpg
2923615,Brookstray after rain,E Gammie,2012-04-29,52.41205,-1.559499,3.29,http://s3.geograph.org.uk/geophotos/02/92/36/2923615_48e32118_120x120.jpg
2923620,The brook from Nod Rise bridge,E Gammie,2012-04-29,52.410988,-1.56392,4.94,http://s0.geograph.org.uk/geophotos/02/92/36/2923620_e40439b1_120x120.jpg
2923626,The brook near Nod Rise bridge,E Gammie,2012-04-29,52.41081,-1.564363,4.17,http://s2.geograph.org.uk/geophotos/02/92/36/2923626_069c8634_120x120.jpg
2923635,"Meandering brook, Mount Nod",E Gammie,2012-04-29,52.410723,-1.565246,4.34,http://s3.geograph.org.uk/geophotos/02/92/36/2923635_e80a1076_120x120.jpg
2923650,"Brook, Mount Nod",E Gammie,2012-04-29,52.410812,-1.565098,3.56,http://s2.geograph.org.uk/geophotos/02/92/36/2923650_83537819_120x120.jpg
2923687,"Bishopton Close, Mount Nod",E Gammie,2012-04-29,52.409645,-1.56555,2.05,http://s3.geograph.org.uk/geophotos/02/92/36/2923687_b8b454e9_120x120.jpg
2923700,"Tree, Mount Nod Way",E Gammie,2012-04-29,52.409103,-1.564674,2.47,http://s0.geograph.org.uk/geophotos/02/92/37/2923700_9c4a33e2_120x120.jpg
2926215,"The old and the new,  Hay lane",Anthony Vosper,2012-04-28,52.407444,-1.508536,1.92,http://s3.geograph.org.uk/geophotos/02/92/62/2926215_55203882_120x120.jpg
2926233,So close to destruction,Anthony Vosper,2012-04-28,52.406992,-1.507953,2.11,http://s1.geograph.org.uk/geophotos/02/92/62/2926233_945c402b_120x120.jpg
2926243,"Dental practice, Sir Thomas White's Road",Anthony Vosper,2012-04-28,52.408005,-1.536019,1.59,http://s3.geograph.org.uk/geophotos/02/92/62/2926243_9c4b253c_120x120.jpg
2928189,Grayswood Avenue,Anthony Vosper,2012-04-28,52.415868,-1.546817,1.18,http://s1.geograph.org.uk/geophotos/02/92/81/2928189_19699b33_120x120.jpg
2928584,Corporation Street,PGJ,1985-09-29,52.40998,-1.512918,0.85,http://s0.geograph.org.uk/geophotos/02/92/85/2928584_eb5226ac_120x120.jpg
2928600,Corporation Street,PGJ,1985-09-29,52.410069,-1.51277,1.33,http://s0.geograph.org.uk/geophotos/02/92/86/2928600_537879cb_120x120.jpg
2928629,Corporation Street,PGJ,1985-09-29,52.410248,-1.512621,1.36,http://s1.geograph.org.uk/geophotos/02/92/86/2928629_45ec6b75_120x120.jpg
2929373,Statue of Lady Godiva,Philip Halling,2012-04-28,52.407992,-1.510588,0.90,http://s1.geograph.org.uk/geophotos/02/92/93/2929373_92f8b3c3_120x120.jpg
2929377,Statue of Lady Godiva,Philip Halling,2012-04-28,52.407992,-1.510588,1.90,http://s1.geograph.org.uk/geophotos/02/92/93/2929377_556c0bbb_120x120.jpg
2929736,"Station and Station Tower, Station Square, Coventry",Stephen Richards,2011-08-22,52.401083,-1.513751,0.84,http://s0.geograph.org.uk/geophotos/02/92/97/2929736_8929706d_120x120.jpg
2929745,"Copthall House, Station Square, Coventry",Stephen Richards,2011-08-22,52.402434,-1.514324,1.05,http://s1.geograph.org.uk/geophotos/02/92/97/2929745_c1f53205_120x120.jpg
2929781,"Quadrant Hall, Manor House Drive, Coventry",Stephen Richards,2011-08-22,52.404226,-1.512834,1.15,http://s1.geograph.org.uk/geophotos/02/92/97/2929781_d67b22fa_120x120.jpg
2929814,"5 Warwick Row, Coventry",Stephen Richards,2011-08-22,52.405486,-1.513261,1.76,http://s2.geograph.org.uk/geophotos/02/92/98/2929814_682f69a9_120x120.jpg
2929824,"Spire House, New Union Street, Coventry",Stephen Richards,2011-08-22,52.405478,-1.51135,1.20,http://s0.geograph.org.uk/geophotos/02/92/98/2929824_9cb6ee39_120x120.jpg
2929765,"Friars House and Sherbourne House, Manor House Drive, Coventry",Stephen Richards,2011-08-22,52.403417,-1.512843,1.01,http://s1.geograph.org.uk/geophotos/02/92/97/2929765_209356a2_120x120.jpg
2929944,"Coventry Point, Market Way, Coventry",Stephen Richards,2011-08-22,52.407102,-1.512802,1.19,http://s0.geograph.org.uk/geophotos/02/92/99/2929944_1cf96b04_120x120.jpg
2929950,"Hertford House, Hertford Road, Coventry",Stephen Richards,2011-08-22,52.406739,-1.511924,0.97,http://s2.geograph.org.uk/geophotos/02/92/99/2929950_bf1536c6_120x120.jpg
2930208,"The Precinct, Coventry",Stephen Richards,2011-08-22,52.408088,-1.51191,0.87,http://s0.geograph.org.uk/geophotos/02/93/02/2930208_ed6f17bb_120x120.jpg
2930223,"Broadgate, Coventry",Stephen Richards,2011-08-22,52.408173,-1.51088,0.66,http://s3.geograph.org.uk/geophotos/02/93/02/2930223_7c5a869a_120x120.jpg
2930228,"Lloyds Bank, High Street, Coventry",Stephen Richards,2011-08-22,52.40736,-1.50986,1.39,http://s0.geograph.org.uk/geophotos/02/93/02/2930228_06f34c72_120x120.jpg
2930239,"Former National Provincial Bank, Broadgate, Coventry",Stephen Richards,2011-08-22,52.407451,-1.510153,1.31,http://s3.geograph.org.uk/geophotos/02/93/02/2930239_eb026436_120x120.jpg
2930278,"Sweet chestnuts, Allesley Park",E Gammie,2007-01-14,52.418893,-1.562372,4.24,http://s2.geograph.org.uk/geophotos/02/93/02/2930278_0b1ebf30_120x120.jpg
2930286,"Sweet chestnuts, Allesley Park",E Gammie,2009-09-29,52.418893,-1.562372,4.70,http://s2.geograph.org.uk/geophotos/02/93/02/2930286_4343285c_120x120.jpg
2930291,"Sweet chestnuts, Allesley Park",E Gammie,2012-05-05,52.418893,-1.562372,4.45,http://s3.geograph.org.uk/geophotos/02/93/02/2930291_d76567e6_120x120.jpg
2930300,"Sycamore, Allesley Park",E Gammie,2011-12-18,52.41897,-1.558842,4.22,http://s0.geograph.org.uk/geophotos/02/93/03/2930300_0c55d53b_120x120.jpg
2930305,"Sweet chestnut, Allesley Park",E Gammie,2012-05-05,52.418434,-1.55973,4.59,http://s1.geograph.org.uk/geophotos/02/93/03/2930305_3d01267c_120x120.jpg
